estate,item,family,country,region,human,model,signed_err_pp,modal_agree,n_survey,se95_pp,within_noise,noise_dist,abstained,mrsp_mae_pp,naive_mae_pp,region_mae_pp
wvs_heldout,Q117,democracy/governance,CZ,Eastern Europe,0.6531,0.5671,-8.6,1,1146,2.76,0,3.12,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,DE,Western Europe,0.7007,0.7577,5.7,1,1420,2.38,0,2.39,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,EC,Latin America,0.5979,0.6339,3.6,1,1164,2.82,0,1.28,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,ET,Sub-Saharan Africa,0.6818,0.6668,-1.5,1,949,2.96,1,0.51,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,GB,Western Europe,0.452,0.767,31.5,0,2536,1.94,0,16.26,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,GR,Western Europe,0.1839,0.6049,42.1,0,1168,2.22,0,18.95,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,GT,Latin America,0.4304,0.4564,2.6,1,1199,2.8,1,0.93,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,HK,East Asia,0.8743,0.7683,-10.6,1,2026,1.44,0,7.34,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,ID,Southeast Asia,0.7943,0.7503,-4.4,1,3006,1.45,0,3.04,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,IN,South Asia,0.6044,0.7874,18.3,1,1499,2.48,0,7.39,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,IQ,Middle East/N. Africa,0.5966,0.4036,-19.3,0,1123,2.87,0,6.73,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,IR,Middle East/N. Africa,0.6982,0.6032,-9.5,1,1428,2.38,0,3.99,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,JO,Middle East/N. Africa,0.525,0.531,0.6,1,939,3.19,1,0.19,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,JP,East Asia,0.6919,0.5009,-19.1,1,1055,2.79,0,6.86,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,KE,Sub-Saharan Africa,0.732,0.64,-9.2,1,1227,2.48,0,3.71,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,KG,Central Asia,0.625,0.605,-2.0,1,1048,2.93,1,0.68,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,KR,East Asia,0.5791,0.7601,18.1,1,1245,2.74,0,6.6,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,KZ,Central Asia,0.7498,0.5398,-21.0,1,1019,2.66,0,7.9,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,LB,Middle East/N. Africa,0.4571,0.6151,15.8,0,1166,2.86,0,5.53,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,LY,Middle East/N. Africa,0.4509,0.5959,14.5,0,1059,3.0,0,4.84,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,MA,Middle East/N. Africa,0.5692,0.4832,-8.6,0,1200,2.8,0,3.07,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,MM,Southeast Asia,0.7858,0.7308,-5.5,1,1200,2.32,0,2.37,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,MN,East Asia,0.6013,0.7123,11.1,1,1638,2.37,0,4.68,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,MV,South Asia,0.4951,0.6211,12.6,0,1027,3.06,0,4.12,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,MX,Latin America,0.4817,0.5497,6.8,0,1695,2.38,0,2.86,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,MY,Southeast Asia,0.6847,0.6757,-0.9,1,1313,2.51,1,0.36,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,NG,Sub-Saharan Africa,0.5816,0.6126,3.1,1,1206,2.78,0,1.11,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,NI,Latin America,0.6658,0.5568,-10.9,1,1200,2.67,0,4.08,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,NL,Western Europe,0.758,0.711,-4.7,1,1723,2.02,0,2.32,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,NZ,Oceania,0.7885,0.6255,-16.3,1,876,2.7,0,6.03,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,PE,Latin America,0.3656,0.5046,13.9,0,1360,2.56,0,5.43,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,PH,Southeast Asia,0.7312,0.6992,-3.2,1,1199,2.51,0,1.28,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,PK,South Asia,0.4501,0.7441,29.4,0,1746,2.33,0,12.6,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,PR,Latin America,0.6846,0.6996,1.5,1,1115,2.73,1,0.55,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,RO,Eastern Europe,0.5337,0.4697,-6.4,0,1025,3.05,0,2.1,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,RS,Eastern Europe,0.3182,0.6282,31.0,0,951,2.96,0,10.47,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,RU,Eastern Europe,0.527,0.58,5.3,1,1533,2.5,0,2.12,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,SG,Southeast Asia,0.8887,0.8367,-5.2,1,1929,1.4,0,3.71,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,SK,Eastern Europe,0.6149,0.6759,6.1,1,1100,2.88,0,2.12,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,TH,Southeast Asia,0.7,0.653,-4.7,1,1454,2.36,0,2.0,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,TN,Middle East/N. Africa,0.4585,0.6835,22.5,0,1160,2.87,0,7.85,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,TR,Middle East/N. Africa,0.5841,0.4981,-8.6,0,2153,2.08,0,4.13,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,UA,Eastern Europe,0.4699,0.6569,18.7,0,986,3.12,0,6.0,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,US,North America,0.6011,0.6541,5.3,1,2574,1.89,0,2.8,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,UY,Latin America,0.6874,0.4884,-19.9,0,897,3.03,0,6.56,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,UZ,Central Asia,0.7942,0.5002,-29.4,1,1074,2.42,0,12.16,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,VE,Latin America,0.5144,0.5414,2.7,1,1184,2.85,1,0.95,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,VN,Southeast Asia,0.912,0.746,-16.6,1,1079,1.69,0,9.82,0,12.64,12.17,12.09
wvs_heldout,Q117,democracy/governance,ZW,Sub-Saharan Africa,0.6451,0.7361,9.1,1,1133,2.79,0,3.27,0,12.64,12.17,12.09
wvs_heldout,Q12,other,AD,Western Europe,0.6992,0.6512,-4.8,1,1004,2.84,0,1.69,0,9.24,11.11,8.59
wvs_heldout,Q12,other,AM,Central Asia,0.5856,0.6706,8.5,1,1218,2.77,0,3.07,0,9.24,11.11,8.59
wvs_heldout,Q12,other,AR,Latin America,0.6755,0.6935,1.8,1,1003,2.9,1,0.62,0,9.24,11.11,8.59
wvs_heldout,Q12,other,AU,Oceania,0.8076,0.7316,-7.6,1,1813,1.81,0,4.19,0,9.24,11.11,8.59
wvs_heldout,Q12,other,BD,South Asia,0.7075,0.5625,-14.5,1,1200,2.57,0,5.63,0,9.24,11.11,8.59
wvs_heldout,Q12,other,BO,Latin America,0.729,0.592,-13.7,1,2059,1.92,0,7.14,0,9.24,11.11,8.59
wvs_heldout,Q12,other,BR,Latin America,0.6156,0.6916,7.6,1,1762,2.27,0,3.35,0,9.24,11.11,8.59
wvs_heldout,Q12,other,CA,North America,0.7088,0.7848,7.6,1,4018,1.4,0,5.41,0,9.24,11.11,8.59
wvs_heldout,Q12,other,CL,Latin America,0.5503,0.6983,14.8,1,1000,3.08,0,4.8,0,9.24,11.11,8.59
wvs_heldout,Q12,other,CN,East Asia,0.6012,0.4422,-15.9,0,3022,1.75,0,9.11,0,9.24,11.11,8.59
wvs_heldout,Q12,other,CO,Latin America,0.773,0.638,-13.5,1,1520,2.11,0,6.41,0,9.24,11.11,8.59
wvs_heldout,Q12,other,CY,Western Europe,0.7925,0.6465,-14.6,1,885,2.67,0,5.46,0,9.24,11.11,8.59
wvs_heldout,Q12,other,CZ,Eastern Europe,0.5026,0.6696,16.7,1,1194,2.84,0,5.89,0,9.24,11.11,8.59
wvs_heldout,Q12,other,DE,Western Europe,0.8413,0.7483,-9.3,1,1525,1.83,0,5.07,0,9.24,11.11,8.59
wvs_heldout,Q12,other,EC,Latin America,0.6958,0.5838,-11.2,1,1200,2.6,0,4.3,0,9.24,11.11,8.59
wvs_heldout,Q12,other,EG,Middle East/N. Africa,0.7815,0.5515,-23.0,1,1199,2.34,0,9.83,0,9.24,11.11,8.59
wvs_heldout,Q12,other,ET,Sub-Saharan Africa,0.4593,0.7233,26.4,0,1230,2.79,0,9.48,0,9.24,11.11,8.59
wvs_heldout,Q12,other,GB,Western Europe,0.7469,0.7619,1.5,1,439,4.07,1,0.37,0,9.24,11.11,8.59
wvs_heldout,Q12,other,GR,Western Europe,0.457,0.726,26.9,0,1197,2.82,0,9.53,0,9.24,11.11,8.59
wvs_heldout,Q12,other,GT,Latin America,0.7832,0.5292,-25.4,1,1033,2.51,0,10.11,0,9.24,11.11,8.59
wvs_heldout,Q12,other,HK,East Asia,0.7095,0.5795,-13.0,1,2054,1.96,0,6.62,0,9.24,11.11,8.59
wvs_heldout,Q12,other,ID,Southeast Asia,0.4525,0.6075,15.5,0,3200,1.72,0,8.99,0,9.24,11.11,8.59
wvs_heldout,Q12,other,IN,South Asia,0.4406,0.5316,9.1,0,1692,2.37,0,3.85,0,9.24,11.11,8.59
wvs_heldout,Q12,other,IQ,Middle East/N. Africa,0.7217,0.5057,-21.6,1,1200,2.54,0,8.52,0,9.24,11.11,8.59
wvs_heldout,Q12,other,IR,Middle East/N. Africa,0.4049,0.6529,24.8,0,1499,2.48,0,9.98,0,9.24,11.11,8.59
wvs_heldout,Q12,other,JO,Middle East/N. Africa,0.67,0.655,-1.5,1,1203,2.66,1,0.56,0,9.24,11.11,8.59
wvs_heldout,Q12,other,JP,East Asia,0.626,0.716,9.0,1,1353,2.58,0,3.49,0,9.24,11.11,8.59
wvs_heldout,Q12,other,KE,Sub-Saharan Africa,0.5433,0.6273,8.4,1,1266,2.74,0,3.06,0,9.24,11.11,8.59
wvs_heldout,Q12,other,KG,Central Asia,0.5115,0.5825,7.1,1,1200,2.83,0,2.51,0,9.24,11.11,8.59
wvs_heldout,Q12,other,KR,East Asia,0.5084,0.6654,15.7,1,1245,2.78,0,5.65,0,9.24,11.11,8.59
wvs_heldout,Q12,other,KZ,Central Asia,0.5611,0.6661,10.5,1,1276,2.72,0,3.86,0,9.24,11.11,8.59
wvs_heldout,Q12,other,LB,Middle East/N. Africa,0.65,0.538,-11.2,1,1200,2.7,0,4.15,0,9.24,11.11,8.59
wvs_heldout,Q12,other,LY,Middle East/N. Africa,0.6844,0.6474,-3.7,1,1196,2.63,0,1.4,0,9.24,11.11,8.59
wvs_heldout,Q12,other,MA,Middle East/N. Africa,0.5075,0.6355,12.8,1,1200,2.83,0,4.53,0,9.24,11.11,8.59
wvs_heldout,Q12,other,MM,Southeast Asia,0.5067,0.6407,13.4,1,1200,2.83,0,4.74,0,9.24,11.11,8.59
wvs_heldout,Q12,other,MN,East Asia,0.4205,0.6185,19.8,0,1638,2.39,0,8.28,0,9.24,11.11,8.59
wvs_heldout,Q12,other,MV,South Asia,0.3446,0.6666,32.2,0,1039,2.89,0,11.14,0,9.24,11.11,8.59
wvs_heldout,Q12,other,MX,Latin America,0.6677,0.6317,-3.6,1,1741,2.21,0,1.63,0,9.24,11.11,8.59
wvs_heldout,Q12,other,MY,Southeast Asia,0.69,0.569,-12.1,1,1313,2.5,0,4.84,0,9.24,11.11,8.59
wvs_heldout,Q12,other,NG,Sub-Saharan Africa,0.619,0.602,-1.7,1,1237,2.71,1,0.63,0,9.24,11.11,8.59
wvs_heldout,Q12,other,NI,Latin America,0.7432,0.6172,-12.6,1,1200,2.47,0,5.1,0,9.24,11.11,8.59
wvs_heldout,Q12,other,NL,Western Europe,0.8019,0.6949,-10.7,1,2070,1.72,0,6.23,0,9.24,11.11,8.59
wvs_heldout,Q12,other,NZ,Oceania,0.8259,0.7649,-6.1,1,1057,2.29,0,2.67,0,9.24,11.11,8.59
wvs_heldout,Q12,other,PE,Latin America,0.6356,0.6476,1.2,1,1400,2.52,1,0.48,0,9.24,11.11,8.59
wvs_heldout,Q12,other,PH,Southeast Asia,0.562,0.595,3.3,1,1200,2.81,0,1.18,0,9.24,11.11,8.59
wvs_heldout,Q12,other,PK,South Asia,0.424,0.669,24.5,0,1995,2.17,0,11.3,0,9.24,11.11,8.59
wvs_heldout,Q12,other,PR,Latin America,0.7707,0.6067,-16.4,1,1127,2.45,0,6.68,0,9.24,11.11,8.59
wvs_heldout,Q12,other,RO,Eastern Europe,0.4841,0.6181,13.4,0,1257,2.76,0,4.85,0,9.24,11.11,8.59
wvs_heldout,Q12,other,RS,Eastern Europe,0.6408,0.6438,0.3,1,1033,2.93,1,0.1,0,9.24,11.11,8.59
wvs_heldout,Q12,other,RU,Eastern Europe,0.561,0.548,-1.3,1,1810,2.29,1,0.57,0,9.24,11.11,8.59
wvs_heldout,Q12,other,SG,Southeast Asia,0.6441,0.6041,-4.0,1,2012,2.09,0,1.91,0,9.24,11.11,8.59
wvs_heldout,Q12,other,SK,Eastern Europe,0.5636,0.6536,9.0,1,1200,2.81,0,3.21,0,9.24,11.11,8.59
wvs_heldout,Q12,other,TH,Southeast Asia,0.5236,0.5156,-0.8,1,1500,2.53,1,0.32,0,9.24,11.11,8.59
wvs_heldout,Q12,other,TJ,Central Asia,0.4,0.583,18.3,0,1200,2.77,0,6.6,0,9.24,11.11,8.59
wvs_heldout,Q12,other,TN,Middle East/N. Africa,0.8235,0.5015,-32.2,1,1193,2.16,0,14.88,0,9.24,11.11,8.59
wvs_heldout,Q12,other,TR,Middle East/N. Africa,0.6665,0.6155,-5.1,1,2295,1.93,0,2.64,0,9.24,11.11,8.59
wvs_heldout,Q12,other,UA,Eastern Europe,0.4785,0.5455,6.7,0,1289,2.73,0,2.46,0,9.24,11.11,8.59
wvs_heldout,Q12,other,US,North America,0.7041,0.7641,6.0,1,2592,1.76,0,3.41,0,9.24,11.11,8.59
wvs_heldout,Q12,other,UY,Latin America,0.8033,0.6473,-15.6,1,1000,2.46,0,6.33,0,9.24,11.11,8.59
wvs_heldout,Q12,other,UZ,Central Asia,0.5893,0.5633,-2.6,1,1250,2.73,1,0.95,0,9.24,11.11,8.59
wvs_heldout,Q12,other,VE,Latin America,0.6983,0.7303,3.2,1,1190,2.61,0,1.23,0,9.24,11.11,8.59
wvs_heldout,Q12,other,VN,Southeast Asia,0.4633,0.5143,5.1,0,1200,2.82,0,1.81,0,9.24,11.11,8.59
wvs_heldout,Q12,other,ZW,Sub-Saharan Africa,0.7275,0.5785,-14.9,1,1215,2.5,0,5.95,0,9.24,11.11,8.59
wvs_heldout,Q13,other,AD,Western Europe,0.2908,0.2468,-4.4,1,1004,2.81,0,1.57,0,7.77,8.56,7.43
wvs_heldout,Q13,other,AM,Central Asia,0.2136,0.3846,17.1,1,1218,2.3,0,7.43,0,7.77,8.56,7.43
wvs_heldout,Q13,other,AR,Latin America,0.2102,0.2392,2.9,1,1003,2.52,0,1.15,0,7.77,8.56,7.43
wvs_heldout,Q13,other,AU,Oceania,0.2307,0.3507,12.0,1,1813,1.94,0,6.19,0,7.77,8.56,7.43
wvs_heldout,Q13,other,BD,South Asia,0.2358,0.2618,2.6,1,1200,2.4,0,1.08,0,7.77,8.56,7.43
wvs_heldout,Q13,other,BO,Latin America,0.2331,0.3121,7.9,1,2059,1.83,0,4.33,0,7.77,8.56,7.43
wvs_heldout,Q13,other,BR,Latin America,0.1829,0.3169,13.4,1,1762,1.81,0,7.42,0,7.77,8.56,7.43
wvs_heldout,Q13,other,CA,North America,0.2974,0.3044,0.7,1,4018,1.41,1,0.5,0,7.77,8.56,7.43
wvs_heldout,Q13,other,CL,Latin America,0.2225,0.3485,12.6,1,1000,2.58,0,4.89,0,7.77,8.56,7.43
wvs_heldout,Q13,other,CN,East Asia,0.4152,0.4682,5.3,1,3022,1.76,0,3.02,0,7.77,8.56,7.43
wvs_heldout,Q13,other,CO,Latin America,0.2355,0.2225,-1.3,1,1520,2.13,1,0.61,0,7.77,8.56,7.43
wvs_heldout,Q13,other,CY,Western Europe,0.2492,0.3152,6.6,1,637,3.36,0,1.96,0,7.77,8.56,7.43
wvs_heldout,Q13,other,CZ,Eastern Europe,0.5554,0.3064,-24.9,0,1194,2.82,0,8.83,0,7.77,8.56,7.43
wvs_heldout,Q13,other,DE,Western Europe,0.3692,0.4272,5.8,1,1525,2.42,0,2.39,0,7.77,8.56,7.43
wvs_heldout,Q13,other,EC,Latin America,0.2417,0.2567,1.5,1,1200,2.42,1,0.62,0,7.77,8.56,7.43
wvs_heldout,Q13,other,EG,Middle East/N. Africa,0.2185,0.2145,-0.4,1,1199,2.34,1,0.17,0,7.77,8.56,7.43
wvs_heldout,Q13,other,ET,Sub-Saharan Africa,0.2065,0.2395,3.3,1,1230,2.26,0,1.46,0,7.77,8.56,7.43
wvs_heldout,Q13,other,GB,Western Europe,0.2049,0.2769,7.2,1,2573,1.56,0,4.62,0,7.77,8.56,7.43
wvs_heldout,Q13,other,GR,Western Europe,0.226,0.261,3.5,1,1197,2.37,0,1.48,0,7.77,8.56,7.43
wvs_heldout,Q13,other,GT,Latin America,0.5799,0.2309,-34.9,0,876,3.27,0,10.68,0,7.77,8.56,7.43
wvs_heldout,Q13,other,HK,East Asia,0.3727,0.3947,2.2,1,2054,2.09,0,1.05,0,7.77,8.56,7.43
wvs_heldout,Q13,other,ID,Southeast Asia,0.214,0.291,7.7,1,3200,1.42,0,5.42,0,7.77,8.56,7.43
wvs_heldout,Q13,other,IN,South Asia,0.3274,0.2884,-3.9,1,1692,2.24,0,1.74,0,7.77,8.56,7.43
wvs_heldout,Q13,other,IQ,Middle East/N. Africa,0.1833,0.2953,11.2,1,1200,2.19,0,5.12,0,7.77,8.56,7.43
wvs_heldout,Q13,other,IR,Middle East/N. Africa,0.2575,0.2255,-3.2,1,1499,2.21,0,1.45,0,7.77,8.56,7.43
wvs_heldout,Q13,other,JO,Middle East/N. Africa,0.1671,0.2241,5.7,1,1203,2.11,0,2.7,0,7.77,8.56,7.43
wvs_heldout,Q13,other,JP,East Asia,0.4368,0.4278,-0.9,1,1353,2.64,1,0.34,0,7.77,8.56,7.43
wvs_heldout,Q13,other,KE,Sub-Saharan Africa,0.1406,0.1756,3.5,1,1266,1.91,0,1.83,0,7.77,8.56,7.43
wvs_heldout,Q13,other,KG,Central Asia,0.2961,0.3501,5.4,1,1200,2.58,0,2.09,0,7.77,8.56,7.43
wvs_heldout,Q13,other,KR,East Asia,0.4498,0.4108,-3.9,1,1245,2.76,0,1.41,0,7.77,8.56,7.43
wvs_heldout,Q13,other,KZ,Central Asia,0.4255,0.3455,-8.0,1,1276,2.71,0,2.95,0,7.77,8.56,7.43
wvs_heldout,Q13,other,LB,Middle East/N. Africa,0.3467,0.3357,-1.1,1,1200,2.69,1,0.41,0,7.77,8.56,7.43
wvs_heldout,Q13,other,LY,Middle East/N. Africa,0.1907,0.2787,8.8,1,1196,2.23,0,3.95,0,7.77,8.56,7.43
wvs_heldout,Q13,other,MA,Middle East/N. Africa,0.1733,0.2803,10.7,1,1200,2.14,0,5.0,0,7.77,8.56,7.43
wvs_heldout,Q13,other,MM,Southeast Asia,0.3467,0.2487,-9.8,1,1200,2.69,0,3.64,0,7.77,8.56,7.43
wvs_heldout,Q13,other,MN,East Asia,0.3469,0.3119,-3.5,1,1638,2.31,0,1.52,0,7.77,8.56,7.43
wvs_heldout,Q13,other,MV,South Asia,0.4247,0.3297,-9.5,1,1039,3.01,0,3.16,0,7.77,8.56,7.43
wvs_heldout,Q13,other,MX,Latin America,0.3539,0.2149,-13.9,1,1739,2.25,0,6.18,0,7.77,8.56,7.43
wvs_heldout,Q13,other,MY,Southeast Asia,0.3869,0.2799,-10.7,1,1313,2.63,0,4.06,0,7.77,8.56,7.43
wvs_heldout,Q13,other,NG,Sub-Saharan Africa,0.1381,0.1851,4.7,1,1237,1.92,0,2.44,0,7.77,8.56,7.43
wvs_heldout,Q13,other,NI,Latin America,0.2832,0.2832,-0.0,1,1200,2.55,1,0.0,0,7.77,8.56,7.43
wvs_heldout,Q13,other,NL,Western Europe,0.3048,0.2488,-5.6,1,2070,1.98,0,2.82,0,7.77,8.56,7.43
wvs_heldout,Q13,other,NZ,Oceania,0.3116,0.2046,-10.7,1,1056,2.79,0,3.83,0,7.77,8.56,7.43
wvs_heldout,Q13,other,PE,Latin America,0.2439,0.2559,1.2,1,1400,2.25,1,0.53,0,7.77,8.56,7.43
wvs_heldout,Q13,other,PH,Southeast Asia,0.3482,0.2692,-7.9,1,1200,2.7,0,2.93,0,7.77,8.56,7.43
wvs_heldout,Q13,other,PK,South Asia,0.2508,0.1488,-10.2,1,1995,1.9,0,5.36,0,7.77,8.56,7.43
wvs_heldout,Q13,other,PR,Latin America,0.2942,0.2402,-5.4,1,1127,2.66,0,2.03,0,7.77,8.56,7.43
wvs_heldout,Q13,other,RO,Eastern Europe,0.2704,0.3844,11.4,1,1257,2.46,0,4.64,0,7.77,8.56,7.43
wvs_heldout,Q13,other,RS,Eastern Europe,0.2825,0.3465,6.4,1,1033,2.75,0,2.33,0,7.77,8.56,7.43
wvs_heldout,Q13,other,RU,Eastern Europe,0.4829,0.3819,-10.1,1,1810,2.3,0,4.39,0,7.77,8.56,7.43
wvs_heldout,Q13,other,SG,Southeast Asia,0.321,0.365,4.4,1,2012,2.04,0,2.16,0,7.77,8.56,7.43
wvs_heldout,Q13,other,SK,Eastern Europe,0.4167,0.3427,-7.4,1,1200,2.79,0,2.65,0,7.77,8.56,7.43
wvs_heldout,Q13,other,TH,Southeast Asia,0.3751,0.2741,-10.1,1,1500,2.45,0,4.12,0,7.77,8.56,7.43
wvs_heldout,Q13,other,TJ,Central Asia,0.2992,0.3252,2.6,1,1200,2.59,0,1.0,0,7.77,8.56,7.43
wvs_heldout,Q13,other,TN,Middle East/N. Africa,0.6512,0.3482,-30.3,0,1190,2.71,0,11.19,0,7.77,8.56,7.43
wvs_heldout,Q13,other,TR,Middle East/N. Africa,0.3929,0.2579,-13.5,1,2233,2.03,0,6.66,0,7.77,8.56,7.43
wvs_heldout,Q13,other,UA,Eastern Europe,0.389,0.428,3.9,1,1289,2.66,0,1.47,0,7.77,8.56,7.43
wvs_heldout,Q13,other,US,North America,0.2634,0.2584,-0.5,1,2592,1.7,1,0.29,0,7.77,8.56,7.43
wvs_heldout,Q13,other,UY,Latin America,0.1303,0.2343,10.4,1,1000,2.09,0,4.98,0,7.77,8.56,7.43
wvs_heldout,Q13,other,UZ,Central Asia,0.3251,0.3061,-1.9,1,1250,2.6,1,0.73,0,7.77,8.56,7.43
wvs_heldout,Q13,other,VE,Latin America,0.2613,0.1873,-7.4,1,1190,2.5,0,2.96,0,7.77,8.56,7.43
wvs_heldout,Q13,other,VN,Southeast Asia,0.3208,0.4188,9.8,1,1200,2.64,0,3.71,0,7.77,8.56,7.43
wvs_heldout,Q13,other,ZW,Sub-Saharan Africa,0.1404,0.2604,12.0,1,1215,1.95,0,6.14,0,7.77,8.56,7.43
wvs_heldout,Q130,democracy/governance,AD,Western Europe,0.7194,0.5374,-18.2,1,980,2.81,0,6.47,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,AM,Central Asia,0.6818,0.3498,-33.2,0,1187,2.65,0,12.53,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,AR,Latin America,0.5331,0.5041,-2.9,1,968,3.14,1,0.92,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,AU,Oceania,0.4963,0.5583,6.2,0,1793,2.31,0,2.68,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,BD,South Asia,0.5641,0.3401,-22.4,0,1138,2.88,0,7.77,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,BO,Latin America,0.2891,0.4991,21.0,1,1989,1.99,0,10.54,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,BR,Latin America,0.5325,0.4485,-8.4,0,1660,2.4,0,3.5,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,CA,North America,0.612,0.533,-7.9,1,4018,1.51,0,5.24,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,CL,Latin America,0.4872,0.5202,3.3,0,987,3.12,0,1.06,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,CO,Latin America,0.3941,0.4291,3.5,1,1520,2.46,0,1.42,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,CY,Western Europe,0.2872,0.3972,11.0,1,958,2.87,0,3.84,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,CZ,Eastern Europe,0.4371,0.3121,-12.5,1,1189,2.82,0,4.43,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,DE,Western Europe,0.6497,0.6477,-0.2,1,1456,2.45,1,0.08,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,EC,Latin America,0.3322,0.4552,12.3,1,1162,2.71,0,4.54,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,EG,Middle East/N. Africa,0.3115,0.4015,9.0,1,1101,2.74,0,3.29,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,ET,Sub-Saharan Africa,0.4823,0.4163,-6.6,1,1213,2.81,0,2.35,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,GB,Western Europe,0.6668,0.4968,-17.0,0,2554,1.83,0,9.3,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,GR,Western Europe,0.2638,0.4818,21.8,1,1188,2.51,0,8.7,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,GT,Latin America,0.4638,0.4438,-2.0,1,1229,2.79,1,0.72,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,HK,East Asia,0.3582,0.2462,-11.2,1,2069,2.07,0,5.42,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,ID,Southeast Asia,0.1971,0.3431,14.6,1,3174,1.38,0,10.55,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,IN,South Asia,0.5124,0.4664,-4.6,0,1559,2.48,0,1.85,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,IQ,Middle East/N. Africa,0.3036,0.4196,11.6,1,1179,2.62,0,4.42,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,IR,Middle East/N. Africa,0.4458,0.4868,4.1,1,1485,2.53,0,1.62,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,JO,Middle East/N. Africa,0.2334,0.3584,12.5,1,1178,2.42,0,5.17,0,13.7,12.91,12.02
wvs_heldout,Q130,democracy/governance,JP,East Asia,0.4347,0.6827,24.8,0,1272,2.72,0,9.1,0,13.7,12.91,12.02
